ts,current_bytes,peak_bytes
1781136358,3857678336,3967877120
1781136359,3857661952,3967877120
1781136359,3857670144,3967877120
1781136360,3857666048,3967877120
1781136360,3857686528,3967877120
1781136361,3843870720,3967877120
1781136361,3843878912,3967877120
1781136362,3843870720,3967877120
1781136362,3843850240,3967877120
1781136363,3843805184,3967877120
1781136363,3843817472,3967877120
1781136364,3843809280,3967877120
1781136364,3843817472,3967877120
1781136365,3843809280,3967877120
1781136365,3843874816,3967877120
1781136366,3843837952,3967877120
1781136366,3843846144,3967877120
1781136367,3843837952,3967877120
1781136367,3843874816,3967877120
1781136368,3843858432,3967877120
1781136368,3843883008,3967877120
1781136369,3843874816,3967877120
1781136369,3843883008,3967877120
1781136370,3843874816,3967877120
1781136370,3843887104,3967877120
1781136371,3843878912,3967877120
1781136371,3843895296,3967877120
1781136372,3844411392,3967877120
1781136372,3843895296,3967877120
1781136373,3844157440,3967877120
1781136373,3843895296,3967877120
1781136374,3843903488,3967877120
1781136374,3843903488,3967877120
1781136375,3858182144,3967877120
1781136375,3858620416,3967877120
1781136376,3857862656,3967877120
1781136376,3857821696,3967877120
1781136377,3858079744,3967877120
1781136377,3858075648,3967877120
1781136378,3858100224,3967877120
1781136378,3858628608,3967877120
1781136379,3858239488,3967877120
1781136379,3858075648,3967877120
1781136380,3859759104,3967877120
1781136380,3860185088,3967877120
1781136381,3859480576,3967877120
1781136381,3859480576,3967877120
1781136382,3859476480,3967877120
1781136382,3859472384,3967877120
1781136383,3859484672,3967877120
1781136383,3859484672,3967877120
1781136384,3859501056,3967877120
1781136384,3859464192,3967877120
1781136385,3845681152,3967877120
1781136385,3845672960,3967877120
1781136386,3845689344,3967877120
1781136386,3845681152,3967877120
1781136387,3845689344,3967877120
1781136387,3845681152,3967877120
1781136388,3845689344,3967877120
1781136388,3845681152,3967877120
1781136389,3845951488,3967877120
1781136389,3845681152,3967877120
1781136390,3844112384,3967877120
1781136390,3843952640,3967877120
1781136391,3843969024,3967877120
1781136391,3843960832,3967877120
1781136392,3844239360,3967877120
1781136393,3843973120,3967877120
1781136393,3844059136,3967877120
1781136394,3844050944,3967877120
1781136394,3844399104,3967877120
1781136395,3844120576,3967877120
1781136395,3844104192,3967877120
1781136396,3844100096,3967877120
1781136396,3844116480,3967877120
1781136397,3844108288,3967877120
1781136397,3844145152,3967877120
1781136398,3844141056,3967877120
1781136398,3844157440,3967877120
1781136399,3844153344,3967877120
1781136399,3844210688,3967877120
1781136400,3844206592,3967877120
1781136400,3844206592,3967877120
1781136401,3844206592,3967877120
1781136401,3885350912,3967877120
1781136402,3869917184,3967877120
1781136402,3867881472,3967877120
1781136403,3867488256,3967877120
1781136404,3867930624,3967877120
1781136404,3867897856,3967877120
1781136405,3867762688,3967877120
1781136405,3867820032,3967877120
1781136406,3868176384,3967877120
1781136406,3868041216,3967877120
1781136407,3867922432,3967877120
1781136407,3867619328,3967877120
1781136408,3867418624,3967877120
1781136408,3867402240,3967877120
1781136409,3867631616,3967877120
1781136409,3867373568,3967877120
1781136410,3867381760,3967877120
1781136410,3867897856,3967877120
1781136411,3867385856,3967877120
1781136411,3867381760,3967877120
1781136412,3853860864,3967877120
1781136412,3851882496,3967877120
1781136413,3851726848,3967877120
1781136413,3851968512,3967877120
1781136414,3851702272,3967877120
1781136414,3851689984,3967877120
1781136415,3851702272,3967877120
1781136415,3851694080,3967877120
1781136416,3851702272,3967877120
1781136416,3851710464,3967877120
1781136417,3851710464,3967877120
1781136417,3851710464,3967877120
1781136418,3851382784,3967877120
1781136418,3851386880,3967877120
1781136419,3851939840,3967877120
1781136419,3851419648,3967877120
1781136420,3851427840,3967877120
1781136420,3851427840,3967877120
1781136421,3851448320,3967877120
1781136421,3851444224,3967877120
1781136422,3851800576,3967877120
1781136422,3851800576,3967877120
1781136423,3851788288,3967877120
1781136423,3851792384,3967877120
1781136424,3851804672,3967877120
1781136424,3851808768,3967877120
1781136425,3851804672,3967877120
1781136425,3851804672,3967877120
1781136426,3851796480,3967877120
1781136426,3851800576,3967877120
1781136427,3851816960,3967877120
1781136427,3851812864,3967877120
1781136428,3851808768,3967877120
1781136428,3852341248,3967877120
1781136429,3852070912,3967877120
1781136429,3851829248,3967877120
1781136430,3851812864,3967877120
1781136430,3889201152,3967877120
1781136431,3876081664,3967877120
1781136431,3876335616,3967877120
1781136432,3876036608,3967877120
1781136432,3876036608,3967877120
1781136433,3876028416,3967877120
1781136433,3876380672,3967877120
1781136434,3876560896,3967877120
1781136434,3877085184,3967877120
1781136435,3876503552,3967877120
1781136435,3876052992,3967877120
1781136436,3876429824,3967877120
1781136436,3876061184,3967877120
1781136437,3876298752,3967877120
1781136437,3876057088,3967877120
1781136438,3874185216,3967877120
1781136438,3874213888,3967877120
1781136439,3874213888,3967877120
1781136439,3874238464,3967877120
1781136440,3874213888,3967877120
1781136440,3871563776,3967877120
1781136441,3857309696,3967877120
1781136441,3857317888,3967877120
1781136442,3857313792,3967877120
1781136442,3857326080,3967877120
1781136443,3857313792,3967877120
1781136443,3857330176,3967877120
1781136444,3857584128,3967877120
1781136444,3857346560,3967877120
1781136445,3857338368,3967877120
1781136445,3857350656,3967877120
1781136446,3857346560,3967877120
1781136446,3857362944,3967877120
1781136447,3857354752,3967877120
1781136448,3857272832,3967877120
1781136448,3857235968,3967877120
1781136449,3857244160,3967877120
1781136449,3878424576,3967877120
1781136450,3878301696,3967877120
1781136450,3878289408,3967877120
1781136451,3878318080,3967877120
1781136451,3878313984,3967877120
1781136452,3878596608,3967877120
1781136452,3878326272,3967877120
1781136453,3878518784,3967877120
1781136453,3878633472,3967877120
1781136454,3878350848,3967877120
1781136454,3878359040,3967877120
1781136455,3878350848,3967877120
1781136455,3878281216,3967877120
1781136456,3878273024,3967877120
1781136456,3878297600,3967877120
1781136457,3876630528,3967877120
1781136457,3876904960,3967877120
1781136458,3876646912,3967877120
1781136458,3876925440,3967877120
1781136459,3875446784,3967877120
1781136459,3860602880,3967877120
1781136460,3860332544,3967877120
1781136460,3860340736,3967877120
1781136461,3860594688,3967877120
1781136461,3860365312,3967877120
1781136462,3860357120,3967877120
1781136462,3860381696,3967877120
1781136463,3860385792,3967877120
1781136463,3860582400,3967877120
1781136464,3861086208,3967877120
1781136464,3860844544,3967877120
1781136465,3860578304,3967877120
1781136465,3860602880,3967877120
1781136466,3860606976,3967877120
1781136466,3860606976,3967877120
1781136467,3860598784,3967877120
1781136467,3894669312,3967877120
1781136468,3877941248,3967877120
1781136469,3877453824,3967877120
1781136469,3877421056,3967877120
1781136470,3877695488,3967877120
1781136470,3877687296,3967877120
1781136471,3877920768,3967877120
1781136471,3878064128,3967877120
1781136472,3878105088,3967877120
1781136472,3877761024,3967877120
1781136473,3878055936,3967877120
1781136473,3877732352,3967877120
1781136474,3877486592,3967877120
1781136474,3877478400,3967877120
1781136475,3877515264,3967877120
1781136475,3877511168,3967877120
1781136476,3877535744,3967877120
1781136476,3877527552,3967877120
1781136477,3877797888,3967877120
1781136477,3877531648,3967877120
1781136478,3863453696,3967877120
1781136478,3863314432,3967877120
1781136479,3863330816,3967877120
1781136479,3863326720,3967877120
1781136480,3863347200,3967877120
1781136480,3863343104,3967877120
1781136481,3863363584,3967877120
1781136481,3863355392,3967877120
1781136482,3863461888,3967877120
1781136482,3863453696,3967877120
1781136483,3863465984,3967877120
1781136483,3863461888,3967877120
1781136484,3863482368,3967877120
1781136484,3863736320,3967877120
1781136485,3863494656,3967877120
1781136485,3863478272,3967877120
1781136486,3863502848,3967877120
1781136486,3863502848,3967877120
1781136487,3863781376,3967877120
1781136487,3863515136,3967877120
1781136488,3863539712,3967877120
1781136488,3863502848,3967877120
1781136489,3863515136,3967877120
1781136489,3863511040,3967877120
1781136490,3863543808,3967877120
1781136490,3863797760,3967877120
1781136491,3863552000,3967877120
1781136491,3863547904,3967877120
1781136492,3863576576,3967877120
1781136492,3863576576,3967877120
1781136493,3863592960,3967877120
1781136493,3863851008,3967877120
1781136494,3863613440,3967877120
1781136494,3863613440,3967877120
1781136495,3863609344,3967877120
1781136495,3863605248,3967877120
1781136496,3863617536,3967877120
1781136496,3863871488,3967877120
1781136497,3863629824,3967877120
1781136497,3863629824,3967877120
1781136498,3863646208,3967877120
1781136498,3863646208,3967877120
1781136499,3863924736,3967877120
1781136499,3863658496,3967877120
1781136500,3863601152,3967877120
1781136500,3863601152,3967877120
1781136501,3863613440,3967877120
1781136501,3863617536,3967877120
1781136502,3863662592,3967877120
1781136502,3863654400,3967877120
1781136503,3863662592,3967877120
1781136503,3863666688,3967877120
1781136504,3863674880,3967877120
1781136505,3863957504,3967877120
1781136505,3863699456,3967877120
1781136506,3863719936,3967877120
1781136506,3863711744,3967877120
1781136507,3863736320,3967877120
1781136507,3863724032,3967877120
1781136508,3863744512,3967877120
1781136508,3863728128,3967877120
1781136509,3863756800,3967877120
1781136509,3863748608,3967877120
1781136510,3863777280,3967877120
1781136510,3863887872,3967877120
1781136511,3863916544,3967877120
1781136511,3863904256,3967877120
1781136512,3863924736,3967877120
1781136512,3863920640,3967877120
1781136513,3863937024,3967877120
1781136513,3863924736,3967877120
1781136514,3864219648,3967877120
1781136514,3863945216,3967877120
1781136515,3863969792,3967877120
1781136515,3863949312,3967877120
1781136516,3863998464,3967877120
1781136516,3863982080,3967877120
1781136517,3864264704,3967877120
1781136517,3863998464,3967877120
1781136518,3864018944,3967877120
1781136518,3864010752,3967877120
1781136519,3864023040,3967877120
1781136519,3864018944,3967877120
1781136520,3863990272,3967877120
1781136520,3864174592,3967877120
1781136521,3863924736,3967877120
1781136521,3863924736,3967877120
1781136522,3863941120,3967877120
1781136523,3863932928,3967877120
1781136523,3864223744,3967877120
1781136524,3863949312,3967877120
1781136524,3863965696,3967877120
1781136525,3864743936,3967877120
1781136525,3863986176,3967877120
1781136526,3863982080,3967877120
1781136526,3864231936,3967877120
1781136527,3863982080,3967877120
1781136527,3863969792,3967877120
1781136528,3864006656,3967877120
1781136528,3863998464,3967877120
1781136529,3864047616,3967877120
1781136529,3864043520,3967877120
1781136530,3864322048,3967877120
1781136530,3864051712,3967877120
1781136531,3864068096,3967877120
1781136531,3864068096,3967877120
1781136532,3864088576,3967877120
1781136532,3864080384,3967877120
1781136533,3864096768,3967877120
1781136533,3864100864,3967877120
1781136534,3864113152,3967877120
1781136534,3864113152,3967877120
1781136535,3864137728,3967877120
1781136535,3864129536,3967877120
1781136536,3864141824,3967877120
1781136536,3864137728,3967877120
1781136537,3864154112,3967877120
1781136537,3864145920,3967877120
1781136538,3864211456,3967877120
1781136538,3864203264,3967877120
1781136539,3864215552,3967877120
1781136539,3864211456,3967877120
1781136540,3864240128,3967877120
1781136540,3864489984,3967877120
1781136541,3864252416,3967877120
1781136541,3864236032,3967877120
1781136542,3864260608,3967877120
1781136542,3864256512,3967877120
1781136543,3864285184,3967877120
1781136543,3864276992,3967877120
1781136544,3864825856,3967877120
1781136544,3864260608,3967877120
1781136545,3864289280,3967877120
1781136545,3864281088,3967877120
1781136546,3864567808,3967877120
1781136546,3864301568,3967877120
1781136547,3864334336,3967877120
1781136547,3864330240,3967877120
1781136548,3864334336,3967877120
1781136548,3864334336,3967877120
1781136549,3864350720,3967877120
1781136549,3864346624,3967877120
1781136550,3864621056,3967877120
1781136550,3864600576,3967877120
1781136551,3864555520,3967877120
1781136552,3864817664,3967877120
1781136552,3864588288,3967877120
1781136553,3864834048,3967877120
1781136553,3864600576,3967877120
1781136554,3864596480,3967877120
1781136554,3864604672,3967877120
1781136555,3864604672,3967877120
1781136555,3864608768,3967877120
1781136556,3864604672,3967877120
1781136556,3864653824,3967877120
1781136557,3864649728,3967877120
1781136557,3864674304,3967877120
1781136558,3864670208,3967877120
1781136558,3864707072,3967877120
1781136559,3864694784,3967877120
1781136559,3864715264,3967877120
1781136560,3864698880,3967877120
1781136560,3864727552,3967877120
1781136561,3864686592,3967877120
1781136561,3864641536,3967877120
1781136562,3864633344,3967877120
1781136562,3864645632,3967877120
1781136563,3865190400,3967877120
1781136563,3864666112,3967877120
1781136564,3865182208,3967877120
1781136564,3864702976,3967877120
1781136565,3864969216,3967877120
1781136565,3864719360,3967877120
1781136566,3864993792,3967877120
1781136566,3864735744,3967877120
1781136567,3864743936,3967877120
1781136567,3864743936,3967877120
1781136568,3864768512,3967877120
1781136568,3864760320,3967877120
1781136569,3865030656,3967877120
1781136569,3864760320,3967877120
1781136570,3864809472,3967877120
1781136570,3864801280,3967877120
1781136571,3864903680,3967877120
1781136571,3864899584,3967877120
1781136572,3864911872,3967877120
1781136573,3864907776,3967877120
1781136573,3864932352,3967877120
1781136574,3864920064,3967877120
1781136574,3864944640,3967877120
1781136575,3864932352,3967877120
1781136575,3864956928,3967877120
1781136576,3864948736,3967877120
1781136576,3865239552,3967877120
1781136577,3864969216,3967877120
1781136577,3864985600,3967877120
1781136578,3864985600,3967877120
1781136578,3865006080,3967877120
1781136579,3864997888,3967877120
1781136579,3865014272,3967877120
1781136580,3865010176,3967877120
1781136580,3865030656,3967877120
1781136581,3865026560,3967877120
1781136581,3865001984,3967877120
1781136582,3864952832,3967877120
1781136582,3864985600,3967877120
1781136583,3864977408,3967877120
1781136583,3864993792,3967877120
1781136584,3864961024,3967877120
1781136584,3864981504,3967877120
1781136585,3864977408,3967877120
1781136585,3864981504,3967877120
1781136586,3864985600,3967877120
1781136586,3864997888,3967877120
1781136587,3865001984,3967877120
1781136587,3865018368,3967877120
1781136588,3865001984,3967877120
1781136588,3865047040,3967877120
1781136589,3865034752,3967877120
1781136589,3865079808,3967877120
1781136590,3865079808,3967877120
1781136590,3865366528,3967877120
1781136591,3865378816,3967877120
1781136591,3865112576,3967877120
1781136592,3865153536,3967877120
1781136592,3865149440,3967877120
1781136593,3865153536,3967877120
1781136593,3865149440,3967877120
1781136594,3865182208,3967877120
1781136594,3865174016,3967877120
1781136595,3865194496,3967877120
1781136595,3865178112,3967877120
1781136596,3865198592,3967877120
1781136596,3865190400,3967877120
1781136597,3865210880,3967877120
1781136597,3865202688,3967877120
1781136598,3865231360,3967877120
1781136598,3865219072,3967877120
1781136599,3865239552,3967877120
1781136599,3865489408,3967877120
1781136600,3865260032,3967877120
1781136600,3865247744,3967877120
1781136601,3865268224,3967877120
1781136601,3865264128,3967877120
1781136602,3865284608,3967877120
1781136602,3865264128,3967877120
1781136603,3865288704,3967877120
1781136603,3865288704,3967877120
1781136604,3865300992,3967877120
1781136604,3865300992,3967877120
1781136605,3865329664,3967877120
1781136605,3865321472,3967877120
1781136606,3865436160,3967877120
1781136606,3865436160,3967877120
1781136607,3865468928,3967877120
1781136608,3865452544,3967877120
1781136608,3865452544,3967877120
1781136609,3865444352,3967877120
1781136609,3865452544,3967877120
1781136610,3865452544,3967877120
1781136610,3865477120,3967877120
1781136611,3865473024,3967877120
1781136611,3865497600,3967877120
1781136612,3865489408,3967877120
1781136612,3865509888,3967877120
1781136613,3865509888,3967877120
1781136613,3865538560,3967877120
1781136614,3865788416,3967877120
1781136614,3865550848,3967877120
1781136615,3865542656,3967877120
1781136615,3865567232,3967877120
1781136616,3865559040,3967877120
1781136616,3865571328,3967877120
1781136617,3865567232,3967877120
1781136617,3865595904,3967877120
1781136618,3865583616,3967877120
1781136618,3865612288,3967877120
1781136619,3865612288,3967877120
1781136619,3865624576,3967877120
1781136620,3865620480,3967877120
1781136620,3865550848,3967877120
1781136621,3865550848,3967877120
1781136621,3865559040,3967877120
1781136622,3865571328,3967877120
1781136622,3865575424,3967877120
1781136623,3865571328,3967877120
1781136623,3865972736,3967877120
1781136624,3865710592,3967877120
1781136624,3865800704,3967877120
1781136625,3865804800,3967877120
1781136625,3865817088,3967877120
1781136626,3865812992,3967877120
1781136627,3865821184,3967877120
1781136627,3865821184,3967877120
1781136628,3865833472,3967877120
1781136628,3865841664,3967877120
1781136629,3865849856,3967877120
1781136629,3865849856,3967877120
1781136630,3866193920,3967877120
1781136630,3866443776,3967877120
1781136631,3866222592,3967877120
1781136631,3866214400,3967877120
1781136632,3866247168,3967877120
1781136632,3866247168,3967877120
1781136633,3866247168,3967877120
1781136633,3866251264,3967877120
1781136634,3866263552,3967877120
1781136634,3866525696,3967877120
1781136635,3866271744,3967877120
1781136635,3866271744,3967877120
1781136636,3866288128,3967877120
1781136636,3866284032,3967877120
1781136637,3866320896,3967877120
1781136637,3866316800,3967877120
1781136638,3866333184,3967877120
1781136638,3866333184,3967877120
1781136639,3866345472,3967877120
1781136639,3866984448,3967877120
1781136640,3865944064,3967877120
1781136640,3866226688,3967877120
1781136641,3865956352,3967877120
1781136641,3865980928,3967877120
1781136642,3865968640,3967877120
1781136642,3866005504,3967877120
1781136643,3865968640,3967877120
1781136643,3865985024,3967877120
1781136644,3866238976,3967877120
1781136644,3866005504,3967877120
1781136645,3866001408,3967877120
1781136645,3866279936,3967877120
1781136646,3866005504,3967877120
1781136646,3866288128,3967877120
1781136647,3866017792,3967877120
1781136647,3866296320,3967877120
1781136648,3866050560,3967877120
1781136648,3866071040,3967877120
1781136649,3866066944,3967877120
1781136649,3866087424,3967877120
1781136650,3866599424,3967877120
1781136650,3866103808,3967877120
1781136651,3866087424,3967877120
1781136651,3866361856,3967877120
1781136652,3866361856,3967877120
1781136652,3866112000,3967877120
1781136653,3866107904,3967877120
1781136653,3866136576,3967877120
1781136654,3866124288,3967877120
1781136654,3866419200,3967877120
1781136655,3866419200,3967877120
1781136655,3866181632,3967877120
1781136656,3866165248,3967877120
1781136656,3866189824,3967877120
1781136657,3866181632,3967877120
1781136657,3866734592,3967877120
1781136658,3866198016,3967877120
1781136658,3866243072,3967877120
1781136659,3866259456,3967877120
1781136659,3866259456,3967877120
1781136660,3866279936,3967877120
1781136660,3866279936,3967877120
1781136661,3866292224,3967877120
1781136661,3866292224,3967877120
1781136662,3866300416,3967877120
1781136662,3866296320,3967877120
1781136663,3866316800,3967877120
1781136663,3866304512,3967877120
1781136664,3866320896,3967877120
1781136664,3866312704,3967877120
1781136665,3866423296,3967877120
1781136666,3866673152,3967877120
1781136666,3866451968,3967877120
1781136667,3866443776,3967877120
1781136667,3866734592,3967877120
1781136668,3866468352,3967877120
1781136668,3866488832,3967877120
1781136669,3866480640,3967877120
1781136669,3866501120,3967877120
1781136670,3866492928,3967877120
1781136670,3866787840,3967877120
1781136671,3866525696,3967877120
1781136671,3866533888,3967877120
1781136672,3866791936,3967877120
1781136672,3866533888,3967877120
1781136673,3866525696,3967877120
1781136673,3866554368,3967877120
1781136674,3866554368,3967877120
1781136674,3866570752,3967877120
1781136675,3866558464,3967877120
1781136675,3866537984,3967877120
1781136676,3866497024,3967877120
1781136676,3866525696,3967877120
1781136677,3866517504,3967877120
1781136677,3866603520,3967877120
1781136678,3866591232,3967877120
1781136678,3866669056,3967877120
1781136679,3866660864,3967877120
1781136680,3866685440,3967877120
1781136680,3866673152,3967877120
1781136681,3866689536,3967877120
1781136681,3866681344,3967877120
1781136682,3869777920,3967877120
1781136682,3869515776,3967877120
1781136683,3869548544,3967877120
1781136683,3869544448,3967877120
1781136684,3869552640,3967877120
1781136684,3869548544,3967877120
1781136685,3869569024,3967877120
1781136685,3869569024,3967877120
1781136686,3869589504,3967877120
1781136686,3869577216,3967877120
1781136687,3869609984,3967877120
1781136687,3869605888,3967877120
1781136688,3869638656,3967877120
1781136688,3869638656,3967877120
1781136689,3869650944,3967877120
1781136689,3869655040,3967877120
1781136690,3869663232,3967877120
1781136690,3869659136,3967877120
1781136691,3870199808,3967877120
1781136691,3869691904,3967877120
1781136692,3867017216,3967877120
1781136692,3867017216,3967877120
1781136693,3867033600,3967877120
1781136693,3867025408,3967877120
1781136694,3867049984,3967877120
1781136694,3867049984,3967877120
1781136695,3867066368,3967877120
1781136695,3867062272,3967877120
1781136696,3867066368,3967877120
1781136696,3867066368,3967877120
1781136697,3867095040,3967877120
1781136697,3867086848,3967877120
1781136698,3867115520,3967877120
1781136698,3867111424,3967877120
1781136699,3867127808,3967877120
1781136699,3867127808,3967877120
1781136700,3867127808,3967877120
1781136700,3867127808,3967877120
1781136701,3867144192,3967877120
1781136701,3867140096,3967877120
1781136702,3867414528,3967877120
1781136702,3867156480,3967877120
1781136703,3867176960,3967877120
1781136703,3867181056,3967877120
1781136704,3867201536,3967877120
1781136704,3867201536,3967877120
1781136705,3867480064,3967877120
1781136705,3867209728,3967877120
1781136706,3867213824,3967877120
1781136706,3867213824,3967877120
1781136707,3867230208,3967877120
1781136707,3867226112,3967877120
1781136708,3897651200,3967877120
1781136708,3883081728,3967877120
1781136709,3883069440,3967877120
1781136709,3883073536,3967877120
1781136710,3883073536,3967877120
1781136710,3883073536,3967877120
1781136711,3883102208,3967877120
1781136711,3883102208,3967877120
1781136712,3883102208,3967877120
1781136712,3883364352,3967877120
1781136713,3883110400,3967877120
1781136713,3883110400,3967877120
1781136714,3883388928,3967877120
1781136714,3883126784,3967877120
1781136715,3883171840,3967877120
1781136715,3883671552,3967877120
1781136716,3883200512,3967877120
1781136716,3883200512,3967877120
1781136717,3883208704,3967877120
1781136717,3883495424,3967877120
1781136718,3882590208,3967877120
1781136718,3868893184,3967877120
1781136719,3868622848,3967877120
1781136719,3868635136,3967877120
1781136720,3868626944,3967877120
1781136720,3868647424,3967877120
1781136721,3868643328,3967877120
1781136721,3868938240,3967877120
1781136722,3868659712,3967877120
1781136722,3868680192,3967877120
1781136723,3868672000,3967877120
1781136723,3868692480,3967877120
1781136724,3868692480,3967877120
1781136724,3868815360,3967877120
1781136725,3868807168,3967877120
1781136725,3868823552,3967877120
1781136726,3868811264,3967877120
1781136726,3868860416,3967877120
1781136727,3868844032,3967877120
1781136727,3868868608,3967877120
1781136728,3886096384,3967877120
1781136728,3886821376,3967877120
1781136729,3886137344,3967877120
1781136729,3886325760,3967877120
1781136730,3886059520,3967877120
1781136730,3886333952,3967877120
1781136731,3886120960,3967877120
1781136732,3886518272,3967877120
1781136732,3886501888,3967877120
1781136733,3886772224,3967877120
1781136733,3886370816,3967877120
1781136734,3886653440,3967877120
1781136734,3886100480,3967877120
1781136735,3886100480,3967877120
1781136735,3886092288,3967877120
1781136736,3886125056,3967877120
1781136736,3886116864,3967877120
1781136737,3886137344,3967877120
1781136737,3886129152,3967877120
1781136738,3886149632,3967877120
1781136738,3869585408,3967877120
1781136739,3869622272,3967877120
1781136739,3869614080,3967877120
1781136740,3869626368,3967877120
1781136740,3870666752,3967877120
1781136741,3861860352,3967877120
1781136742,3851673600,3967877120
1781136743,3851685888,3967877120
1781136745,3851706368,3967877120
1781136746,3851718656,3967877120
1781136747,3851722752,3967877120
1781136748,3851735040,3967877120
1781136749,3851743232,3967877120
1781136750,3842064384,3967877120
1781136751,3842101248,3967877120
1781136752,3842097152,3967877120
1781136753,3842113536,3967877120
1781136754,3842142208,3967877120
1781136755,3842154496,3967877120
1781136756,3842162688,3967877120
1781136757,3842179072,3967877120
1781136758,3842183168,3967877120
1781136759,3842207744,3967877120
1781136760,3842187264,3967877120
1781136761,3842195456,3967877120
1781136762,3842207744,3967877120
1781136763,3842236416,3967877120
1781136764,3842269184,3967877120
1781136765,3842154496,3967877120
1781136766,3842170880,3967877120
1781136767,3842187264,3967877120
1781136768,3842281472,3967877120
1781136769,3842310144,3967877120
1781136770,3842330624,3967877120
1781136771,3842330624,3967877120
1781136772,3842351104,3967877120
1781136773,3859476480,3967877120
1781136774,3865890816,3967877120
1781136775,3867586560,3967877120
1781136776,3866759168,3967877120
1781136777,3867312128,3967877120
1781136778,3867840512,3967877120
1781136779,3866849280,3967877120
1781136780,3866853376,3967877120
1781136781,3866832896,3967877120
1781136782,3866841088,3967877120
1781136783,3853062144,3967877120
1781136784,3853041664,3967877120
1781136785,3852341248,3967877120
1781136786,3852349440,3967877120
1781136787,3852374016,3967877120
1781136788,3852419072,3967877120
1781136789,3852419072,3967877120
1781136790,3852423168,3967877120
1781136791,3852447744,3967877120
1781136792,3884130304,3967877120
1781136793,3869396992,3967877120
1781136794,3869925376,3967877120
1781136795,3869966336,3967877120
1781136796,3869986816,3967877120
1781136797,3870011392,3967877120
1781136798,3869487104,3967877120
1781136800,3869458432,3967877120
1781136801,3869478912,3967877120
1781136802,3869487104,3967877120
1781136803,3855511552,3967877120
1781136804,3855429632,3967877120
1781136805,3855437824,3967877120
1781136806,3855433728,3967877120
1781136807,3855446016,3967877120
1781136808,3855454208,3967877120
1781136809,3855486976,3967877120
1781136810,3856273408,3967877120
1781136811,3855536128,3967877120
1781136812,3855794176,3967877120
1781136813,3855822848,3967877120
1781136814,3855572992,3967877120
1781136815,3856113664,3967877120
1781136816,3855605760,3967877120
1781136817,3855622144,3967877120
1781136818,3855626240,3967877120
1781136819,3855630336,3967877120
1781136820,3855642624,3967877120
1781136821,3856732160,3967877120
1781136822,3871539200,3967877120
1781136823,3871141888,3967877120
1781136824,3871154176,3967877120
1781136825,3871858688,3967877120
1781136826,3871838208,3967877120
1781136827,3871633408,3967877120
1781136828,3871232000,3967877120
1781136829,3871240192,3967877120
1781136830,3871264768,3967877120
1781136831,3870310400,3967877120
1781136832,3852685312,3967877120
1781136833,3852664832,3967877120
1781136834,3852926976,3967877120
1781136835,3852701696,3967877120
1781136836,3852963840,3967877120
1781136837,3852734464,3967877120
1781136838,3852734464,3967877120
1781136839,3852754944,3967877120
1781136840,3852771328,3967877120
1781136841,3886047232,3967877120
1781136842,3872108544,3967877120
1781136843,3872096256,3967877120
1781136844,3872567296,3967877120
1781136845,3872886784,3967877120
1781136846,3872165888,3967877120
1781136847,3872104448,3967877120
1781136848,3872071680,3967877120
1781136849,3872083968,3967877120
1781136851,3872096256,3967877120
1781136852,3858321408,3967877120
1781136853,3858329600,3967877120
1781136854,3858350080,3967877120
1781136855,3858366464,3967877120
1781136856,3858366464,3967877120
1781136857,3858386944,3967877120
1781136858,3858268160,3967877120
1781136859,3858280448,3967877120
1781136860,3858272256,3967877120
1781136861,3858313216,3967877120
1781136862,3858333696,3967877120
1781136863,3858333696,3967877120
1781136864,3858321408,3967877120
1781136865,3858333696,3967877120
1781136866,3858350080,3967877120
1781136867,3858460672,3967877120
1781136868,3858460672,3967877120
1781136869,3859509248,3967877120
1781136870,3859525632,3967877120
1781136871,3859951616,3967877120
1781136872,3860185088,3967877120
1781136873,3860267008,3967877120
1781136874,3859881984,3967877120
1781136875,3859398656,3967877120
1781136876,3859673088,3967877120
1781136877,3859427328,3967877120
1781136878,3859288064,3967877120
1781136879,3859480576,3967877120
1781136880,3859230720,3967877120
1781136881,3859259392,3967877120
1781136882,3859271680,3967877120
1781136883,3859394560,3967877120
1781136884,3859398656,3967877120
1781136885,3859419136,3967877120
1781136886,3859427328,3967877120
1781136887,3859443712,3967877120
1781136888,3859443712,3967877120
1781136889,3859443712,3967877120
1781136890,3859460096,3967877120
1781136891,3859472384,3967877120
1781136892,3859501056,3967877120
1781136893,3859464192,3967877120
1781136894,3859443712,3967877120
1781136895,3859492864,3967877120
1781136896,3859517440,3967877120
1781136897,3859525632,3967877120
1781136898,3859525632,3967877120
1781136899,3859550208,3967877120
1781136900,3859558400,3967877120
1781136901,3859562496,3967877120
1781136902,3859578880,3967877120
1781136903,3859566592,3967877120
1781136904,3859533824,3967877120
1781136905,3859558400,3967877120
1781136906,3859562496,3967877120
1781136908,3859587072,3967877120
1781136909,3859701760,3967877120
1781136910,3859959808,3967877120
1781136911,3859722240,3967877120
1781136912,3859755008,3967877120
1781136913,3859755008,3967877120
1781136914,3859791872,3967877120
1781136915,3859804160,3967877120
1781136916,3859804160,3967877120
1781136917,3859795968,3967877120
1781136918,3859816448,3967877120
1781136940,60116992,61865984
1781136941,265486336,309866496
1781136942,218509312,309866496
1781136943,218517504,309866496
1781136944,218517504,309866496
1781136945,218562560,309866496
1781136946,218570752,309866496
